-3.4123999625202255,-5.786755072288967,True
-3.4123999625202255,-5.786755072288967,True
-3.4717044027710227,-5.679921870239342,True
-3.553689956770536,-5.5017625331132045,True
-3.6168054573853303,-5.320316983437285,True
-3.6660695176541838,-5.113994749708157,True
-3.692030057636007,-4.919605265737211,True
-3.698782227040868,-4.7155993148767585,True
-3.6862374546307537,-4.523895949492906,True
-3.6512319732311362,-4.314685454992001,True
-3.599395506065205,-4.125545017915126,True
-3.532581697910622,-3.9496866371302497,True
-3.4379463634987277,-3.7598555393815842,True
-3.3354061008670572,-3.5973918792644732,True
-3.2152059177926473,-3.442435384644551,True
-3.0688929865223193,-3.288865562154293,True
-2.926248114907415,-3.1662113375432375,True
-2.7490560397185115,-3.042494271749425,True
-2.584779708081478,-2.9508472909413728,True
-2.3901981726779806,-2.8663921978880706,True
-2.2110424594191973,-2.8090049548686435,True
-2.0036038994932834,-2.7647307122843503,True
-1.8206313215831322,-2.7442026132197244,True
-1.6125387595374256,-2.7412168352810813,True
-1.413182878837696,-2.7586569312532867,True
-1.2243407931727914,-2.7939884944895494,True
-1.0283633253095974,-2.851065598013395,True
-0.8391821001199895,-2.9276869158025,True
-0.6690867949281134,-3.0170048390966135,True
-0.498601512603928,-3.1292228323096545,True
-0.3373571952911525,-3.2608177568514756,True
-0.20132484915286342,-3.396481620262172,True
-0.06695544397219608,-3.5606082753702215,True
0.03510028764857476,-3.713844046823141,True
0.13477073144492852,-3.9010918126749,True
0.20754361533106153,-4.07889096502597,True
0.2677596306299602,-4.28228027492659,True
0.30299724173494896,-4.467063020767037,True
0.3215367616710035,-4.670341756714399,True
0.32004378072738693,-4.862451280224648,True
0.29711097418326415,-5.073325991153323,True
0.2562881950690208,-5.265146249819628,True
0.19556700905296548,-5.455827647915678,True
0.11617174021411136,-5.63950698346429,True
0.01680510431496527,-5.817810281151218,True
-0.09520256917043243,-5.9788038149237375,True
-0.2196352168198017,-6.125177264667349,True
-0.3755839407419693,-6.2747787034531965,True
-0.5269760068447583,-6.393069251326632,True
-0.6889588833395739,-6.496373884258422,True
-0.8820253927576193,-6.593477432760759,True
-1.061523680443589,-6.661965542118347,True
-1.2506342456562314,-6.713918408044482,True
-1.4518585518602996,-6.748143125987108,True
-1.659524322904383,-6.761829138615382,True
-1.8555279073568494,-6.7550459069163455,True
-2.053869720195599,-6.728496837773084,True
-2.248585907513531,-6.6823330980666675,True
-2.4265985252893323,-6.621486975276659,True
-2.612408465916607,-6.537001413960688,True
-2.795387341783629,-6.429717666274295,True
-2.9505052583456037,-6.316379321621116,True
-3.0969773932628346,-6.185963861079918,False
-3.2344248361497976,-6.030093303096625,False
-3.344421581038576,-5.858161344691954,False
-3.4243848736469173,-5.679098759906746,False
-3.47736546204299,-5.490279404172596,False
-3.502848518957017,-5.283751771582766,False
-3.4981514331048973,-5.095688072561729,False
-3.461340797919373,-4.886829057228379,False
-3.3984251154675142,-4.701069791659978,False
-3.306986726069065,-4.5230749547179565,False
-3.1926765638394996,-4.3637307269841745,False
-3.0503549764205964,-4.217431620898166,False
-2.8975533649764618,-4.100967514966294,False
-2.722441559434246,-4.004142693670929,False
-2.5233018639994236,-3.931202025047325,False
-2.3350201680353853,-3.892944642800812,False
-2.1271969538229887,-3.8823268281673475,False
-1.9360121941988433,-3.9011785057737516,False
-1.73425275467885,-3.952159143256001,False
-1.557071669218962,-4.026440889684216,False
-1.3792499615999403,-4.1345173459541416,False
-1.228893833446754,-4.260412168200505,False
-1.1009204490444926,-4.403709085932199,False
-0.9850153218116364,-4.581326646129282,False
