1.0028876325756255,-0.022965104607281735,True
1.0028876325756255,-0.022965104607281735,True
1.1178108856073365,-0.003994114741094051,True
1.3250010039417393,0.015506912131263616,True
1.5051134710196985,0.015031620257267574,True
1.7161735232158295,-0.00615456765151377,True
1.9083121317408656,-0.04544652940293083,True
2.1069882457651374,-0.1074161419574941,True
2.2802053523100403,-0.18080264720664668,True
2.45950087847993,-0.2783457934342616,True
2.631146510203243,-0.3960195408181495,True
2.7780245105292978,-0.5198548279962195,True
2.920405278964475,-0.66612528835864,True
3.0472060707071305,-0.8260743468477834,True
3.1571200694992516,-0.9980748909301739,True
3.2408607090732455,-1.1620382888727367,True
3.3183061011710526,-1.359515191947151,True
3.369214817124283,-1.5406115091592072,True
3.405041566770056,-1.7415632620861965,True
3.4204430312612235,-1.9491024484609518,True
3.4149451923691614,-2.1491470383608475,True
3.389560507481721,-2.3476454141403154,True
3.3488960820456515,-2.527222625727683,True
3.281952929065043,-2.728490894855383,True
3.2014923218189915,-2.9073430359436485,True
3.0974766558636504,-3.0875880630484414,True
2.9779180326292947,-3.2530331604243607,True
2.85062071689409,-3.3969289844199855,True
2.7132083666454436,-3.5254012717909524,True
2.544640771939312,-3.6541439100220448,True
2.366981482527912,-3.762553684939876,False
2.1938467742875565,-3.845820465235679,False
2.002075872473418,-3.915732140305861,False
1.8159893724437113,-3.9634728639669463,False
1.6142422078675898,-3.994523095670939,False
1.4143986715790782,-4.004927006311422,False
1.2105200796381854,-3.9950131950621044,False
1.0086952532588622,-3.964519613937357,False
0.8263096982849143,-3.918434332876962,False
0.6268641600039123,-3.8462570125922237,False
0.4572051475830447,-3.764989777646993,False
0.28920041366809063,-3.6637969995863346,False
0.12878208825681747,-3.544166879513921,False
-0.021747814035297727,-3.4063212949720354,False
-0.16006665462314768,-3.250816702031803,False
-0.2794157839142907,-3.0852242564499903,False
-0.37028168176395004,-2.9297080041147354,False
-0.458939341636359,-2.737007338572274,False
-0.5235668739229253,-2.5476171540906214,False
-0.5704589482693899,-2.344852916719806,False
-0.5952157467995391,-2.1503041094551514,False
-0.6008425651772005,-1.9502619898779154,False
-0.5865868773740103,-1.7506592742370173,False
-0.555132193339438,-1.565188820319527,False
-0.4977795110000274,-1.3568367564414114,False
-0.42992728967690724,-1.1813710316817978,False
-0.3381196968642176,-0.9990668150869257,False
-0.2259483218993843,-0.8237675319047019,False
-0.10946772082301282,-0.6760600918775443,False
0.03191634727392567,-0.5288271010098653,False
0.18432116628898798,-0.3991410481328823,False
0.35569087919654024,-0.2810522169730857,False
0.5203275727112935,-0.19005229259152404,False
